id|crossing|finishing|heading_accuracy|short_passing|volleys|dribbling|curve|fk_accuracy|long_passing|ball_control|acceleration|sprint_speed|agility|reactions|balance|shot_power|jumping|stamina|strength|long_shots|aggression|interceptions|positioning|vision|penalties|composure|defensive_awareness|standing_tackle|sliding_tackle|gk_diving|gk_handling|gk_kicking|gk_positioning|gk_reflexes|traits
198200|45|41|66|74|40|65|55|43|72|72|50|50|64|71|64|65|71|74|79|50|72|74|59|65|50|76|71|72|71|8|13|11|15|15|Dives Into Tackles (AI),Team Player
230456|61|66|33|76|45|78|63|66|70|75|81|77|61|73|75|57|55|78|67|63|29|35|73|78|62|66|68|47|39|10|8|9|14|8|
205369|67|61|49|76|62|72|72|74|74|74|69|51|75|70|74|73|58|73|57|73|67|70|72|72|53|74|63|67|61|8|6|13|8|14|Solid Player,Playmaker (AI),Outside Foot Shot
167993|11|13|10|35|20|8|12|12|46|34|55|53|47|72|34|51|73|45|80|20|45|30|14|47|37|45|23|22|23|69|67|68|79|74|Cautious With Crosses
244793|44|75|84|69|72|65|41|44|55|72|47|52|38|74|32|75|52|69|96|61|86|22|79|62|69|68|27|26|31|5|6|11|10|12|Power Header
228410|17|14|16|42|20|11|16|11|53|16|43|47|42|68|48|56|62|44|68|15|19|20|14|57|21|47|14|18|13|73|72|75|71|75|Comes For Crosses,Saves with Feet
233018|66|69|58|69|61|74|72|67|58|68|85|87|90|62|81|70|83|83|62|73|61|17|75|71|68|70|34|12|15|10|6|9|11|12|Finesse Shot,Speed Dribbler (AI),Technical Dribbler (AI)
235834|74|50|65|71|48|72|73|44|68|73|74|71|69|74|72|62|55|69|52|47|64|68|65|64|65|65|67|72|73|8|10|5|6|13|
199739|73|67|57|77|69|74|77|73|77|77|41|34|67|81|83|73|40|66|53|71|82|48|70|79|72|75|48|53|55|15|10|15|16|10|Flair,Long Passer (AI),Long Shot Taker (AI),Playmaker (AI)
180283|71|57|61|78|61|66|76|76|82|75|49|42|59|63|64|76|65|75|75|73|73|69|64|79|74|72|65|66|59|14|9|7|9|10|Injury Prone,Leadership,Long Passer (AI),Long Shot Taker (AI),Playmaker (AI)
253755|64|65|54|65|57|79|64|44|43|84|84|81|81|69|72|68|71|70|69|56|38|24|70|66|61|72|34|46|25|8|10|12|6|12|Flair,Technical Dribbler (AI)
258619|55|37|53|77|43|67|61|43|74|73|73|72|79|70|77|58|69|78|65|41|69|70|55|65|46|66|70|71|70|6|13|14|6|7|
207676|65|78|65|72|64|77|59|53|62|74|82|88|71|62|70|71|68|70|71|70|62|25|74|74|71|65|25|26|35|11|8|13|16|7|Flair,Speed Dribbler (AI)
209724|32|33|78|64|31|55|31|33|59|62|46|49|53|68|41|48|72|66|86|21|79|72|31|43|49|67|75|70|71|13|7|6|10|11|
216380|72|58|67|72|65|74|74|65|74|76|79|70|81|69|78|63|68|73|54|59|73|71|70|72|56|68|69|70|68|10|13|11|14|15|Injury Prone,Flair
240956|67|41|63|65|38|70|58|33|61|72|81|78|75|69|74|47|65|81|61|45|63|65|63|51|64|64|68|73|73|13|13|14|12|6|
190780|13|12|14|43|17|19|13|19|46|20|42|43|44|73|52|53|71|35|72|20|30|18|13|35|16|50|16|15|15|73|67|70|70|76|
204349|22|7|12|16|8|11|14|11|14|21|30|35|26|68|26|50|30|32|35|5|34|30|14|44|13|41|9|11|7|70|72|67|76|73|
212541|73|51|55|70|61|70|71|62|68|68|78|73|70|72|67|77|74|67|67|72|85|73|66|64|69|68|71|72|74|9|9|9|11|7|Dives Into Tackles (AI)
220477|34|36|75|63|51|62|20|24|58|63|54|59|58|67|59|38|83|63|76|20|75|73|34|32|30|72|73|77|75|14|9|6|9|5|Injury Prone,Power Header
230717|64|76|69|72|69|76|67|57|60|75|74|75|78|71|66|78|78|64|71|68|59|30|76|68|73|75|34|39|35|12|9|14|8|15|Flair
231485|52|26|70|75|41|66|45|37|70|70|74|87|66|73|66|53|74|60|74|34|75|72|52|61|50|77|73|74|72|5|8|5|13|12|Injury Prone
234045|66|70|57|64|68|76|70|45|60|73|92|92|90|66|84|72|83|69|48|70|53|21|72|64|65|69|37|38|25|12|9|9|6|11|Speed Dribbler (AI),Outside Foot Shot
230462|77|70|55|69|61|76|53|54|61|71|77|80|73|68|80|74|59|56|53|60|42|34|79|73|64|57|33|42|43|11|10|12|10|8|
240190|61|69|54|72|52|74|68|48|70|75|78|79|66|70|76|80|76|71|83|73|84|70|74|73|57|69|72|70|69|11|13|5|8|9|Long Passer (AI),Long Shot Taker (AI)
241470|70|49|64|67|51|70|70|45|69|74|76|79|66|74|55|64|61|86|72|45|71|68|59|62|48|72|66|71|67|14|9|12|10|8|Early Crosser
252990|74|56|59|65|45|65|60|58|57|68|75|80|70|70|82|66|59|74|47|63|48|71|58|63|49|60|69|71|68|13|13|12|13|13|
204863|70|72|40|75|47|78|74|67|63|77|77|74|89|66|87|69|80|60|33|68|55|40|68|73|65|74|55|25|28|14|8|12|9|8|Finesse Shot,Technical Dribbler (AI)
215871|70|68|70|71|74|74|70|60|64|74|76|77|78|72|75|83|86|76|70|78|74|45|72|72|68|74|45|43|42|13|11|9|7|7|Flair,Speed Dribbler (AI)
227647|74|56|66|70|43|73|73|44|67|73|79|70|77|69|78|73|81|74|63|68|64|74|64|60|42|65|65|73|67|13|10|7|13|13|Early Crosser
239679|70|55|64|70|50|72|62|60|67|70|78|79|69|64|67|66|74|74|71|50|70|68|60|55|55|62|71|70|70|12|14|13|8|11|
208449|57|47|75|72|35|58|49|42|69|65|48|63|56|69|60|59|77|67|76|44|76|74|50|45|47|69|71|74|72|15|10|14|12|13|Injury Prone,Long Passer (AI),Team Player
209729|72|62|37|74|47|73|63|68|66|75|86|84|90|61|84|60|58|60|31|66|38|49|71|77|50|70|33|36|39|10|9|13|14|12|Flair,Speed Dribbler (AI),Playmaker (AI)
211009|53|40|72|68|44|56|39|37|63|59|64|68|62|63|63|54|82|72|76|53|82|75|49|53|48|63|71|74|73|11|6|14|7|15|Long Passer (AI)
230209|41|41|76|66|54|50|53|40|70|55|41|41|34|64|35|72|65|63|87|41|87|72|32|43|48|64|77|74|66|7|16|12|11|14|
240193|68|59|58|76|50|75|51|41|74|75|63|66|71|71|72|80|58|81|63|64|74|63|70|71|54|65|65|69|65|14|11|6|8|14|Solid Player
268866|72|51|60|68|45|69|67|62|63|72|78|79|71|67|72|59|72|81|68|50|65|68|58|61|55|60|67|69|68|14|14|11|8|7|
189250|59|73|78|70|74|69|62|68|53|72|46|50|48|76|64|83|75|53|83|66|76|26|77|69|65|75|29|28|18|13|13|7|5|14|
204355|63|41|71|70|33|65|54|52|68|70|59|54|60|72|74|42|75|60|70|35|72|75|56|52|43|64|75|75|77|15|11|13|11|13|Injury Prone,Early Crosser,Long Passer (AI)
209987|19|19|14|30|14|22|15|20|28|27|55|50|47|72|48|55|64|40|78|13|26|18|17|55|26|63|19|16|18|74|69|73|69|76|Leadership,Cautious With Crosses
231235|65|43|66|67|46|65|69|39|60|68|77|79|71|69|76|72|79|82|79|35|72|72|64|55|42|69|72|72|72|7|8|14|14|11|Speed Dribbler (AI)
189251|69|59|54|78|64|68|81|75|75|76|55|55|72|73|72|69|65|77|65|71|57|72|67|73|69|80|70|69|63|13|8|13|12|10|Early Crosser,Long Passer (AI),Long Shot Taker (AI)
204612|69|64|70|74|66|68|73|76|72|74|67|68|82|75|71|71|80|85|78|71|68|74|66|72|65|73|69|65|64|12|13|8|12|10|Long Passer (AI),Long Shot Taker (AI)
190276|36|32|76|58|35|44|47|43|56|57|41|37|56|65|58|50|84|75|92|57|76|72|34|42|41|67|75|74|72|14|15|12|9|10|Leadership,Long Passer (AI),Power Header,Team Player
184133|66|64|55|74|62|73|71|55|72|73|68|66|74|70|71|82|71|76|77|74|83|71|70|74|63|69|69|73|71|8|16|13|6|13|Long Shot Taker (AI)
273990|64|55|35|72|53|84|63|44|62|77|86|89|88|72|64|56|49|72|39|38|35|38|72|69|55|60|32|36|30|11|10|14|14|9|Technical Dribbler (AI)
181318|70|60|62|77|66|72|74|70|75|76|45|34|53|68|58|72|63|74|70|69|79|71|70|75|68|75|71|68|64|5|5|5|5|5|Injury Prone,Playmaker (AI)
200519|50|37|73|66|23|39|52|38|43|67|53|34|49|70|45|58|76|77|79|38|83|74|37|37|47|59|75|72|71|12|6|10|10|7|Leadership,Power Header
205895|66|64|54|74|66|73|70|63|70|73|73|64|70|70|73|73|72|79|74|66|82|71|63|63|59|70|71|73|68|6|7|6|13|8|Dives Into Tackles (AI),Leadership,Long Passer (AI)
230215|49|43|73|53|44|44|43|45|71|63|69|77|64|73|43|57|52|41|84|51|71|69|37|47|75|70|78|76|74|11|8|10|10|9|Team Player
230727|18|19|14|32|20|22|15|11|30|24|51|53|60|69|65|54|70|38|59|12|25|17|17|25|21|52|15|20|12|72|71|72|72|74|Solid Player,Saves with Feet
232007|10|9|12|22|8|13|11|11|16|12|27|27|37|56|35|50|33|26|70|9|19|8|6|45|16|50|9|10|11|74|72|67|75|75|Cautious With Crosses,Saves with Feet
206152|69|66|67|78|58|72|81|59|76|76|47|53|59|73|59|71|57|70|77|65|67|58|69|75|80|68|59|73|65|8|6|15|7|7|Long Passer (AI),Long Shot Taker (AI),Outside Foot Shot
221000|59|63|55|74|65|75|70|63|69|73|83|84|82|76|75|79|75|84|77|73|77|74|69|72|65|77|73|73|71|7|12|11|7|10|Dives Into Tackles (AI),Long Shot Taker (AI),Speed Dribbler (AI)
231240|60|61|46|67|68|87|73|63|62|78|91|85|93|64|94|67|69|63|49|67|68|35|65|65|56|69|40|36|33|13|10|7|13|6|Flair,Speed Dribbler (AI)
232008|79|55|65|72|59|70|75|38|75|71|76|75|72|70|80|64|47|63|56|53|67|67|68|64|39|64|68|70|71|7|10|13|9|9|Speed Dribbler (AI)
205897|58|54|70|75|52|73|48|46|71|75|54|55|62|69|61|75|69|62|75|68|76|72|64|71|49|71|69|73|68|12|9|15|8|8|Flair
229705|58|31|77|73|32|70|54|28|63|71|60|65|66|69|65|55|78|75|75|36|68|73|55|54|33|69|75|75|72|13|9|8|6|12|
232521|29|23|73|65|21|44|26|24|69|60|45|49|34|74|37|36|50|75|90|24|75|73|17|45|26|56|74|76|72|14|9|8|15|12|
255561|73|57|67|67|58|74|66|45|57|68|78|85|71|59|71|64|68|84|72|63|71|65|65|63|37|60|61|70|70|15|6|8|10|11|
267594|78|51|64|69|58|73|72|69|69|74|78|82|71|71|74|76|70|77|75|67|70|67|67|66|55|67|66|68|65|6|6|7|8|12|Early Crosser
178250|58|57|69|69|67|63|70|69|70|70|32|38|61|72|67|82|84|71|89|71|82|74|59|64|61|73|73|71|70|8|8|9|13|16|Dives Into Tackles (AI)
206411|68|73|67|78|52|69|64|68|76|70|66|67|67|75|76|80|59|62|71|81|88|66|73|76|62|72|69|67|64|10|13|8|15|10|Long Shot Taker (AI)
220491|70|64|52|69|50|74|59|39|54|74|82|77|75|72|76|63|58|77|71|58|57|38|74|67|61|65|44|46|43|8|13|14|12|6|Speed Dribbler (AI)
234827|59|33|79|69|44|58|34|31|63|64|51|61|62|71|67|51|80|72|83|38|76|71|25|44|33|66|73|72|71|9|11|12|13|8|
250955|65|39|74|67|29|62|57|23|48|66|68|73|66|69|63|48|60|69|70|32|69|71|43|44|37|54|76|76|74|11|6|10|9|12|
204876|73|56|62|69|48|70|72|56|63|71|79|83|76|70|73|64|72|79|69|59|62|68|70|68|50|73|64|68|67|7|14|11|10|14|Speed Dribbler (AI)
225356|70|66|52|70|55|76|61|63|64|73|92|90|91|67|82|64|83|49|40|66|46|34|71|72|68|64|51|24|21|9|8|14|14|9|Flair,Technical Dribbler (AI)
230988|65|64|54|78|66|72|76|61|74|78|65|68|76|69|75|76|54|65|58|71|67|67|67|78|62|81|64|60|49|13|7|11|5|11|Playmaker (AI)
236109|60|36|81|59|28|61|60|52|56|63|64|68|59|64|63|51|66|71|76|38|72|72|42|47|44|46|75|76|77|15|15|15|15|15|
179789|49|25|77|69|36|42|38|31|66|63|35|36|46|73|53|57|80|61|82|41|74|68|39|47|43|72|74|76|75|6|8|12|16|11|Long Passer (AI)
208462|40|44|76|67|34|54|62|67|72|59|50|63|54|69|45|74|80|74|81|58|72|70|52|63|44|72|75|73|71|11|8|6|14|14|Leadership,Long Passer (AI)
215886|56|73|78|76|70|72|70|76|74|75|48|40|63|79|62|76|90|75|85|74|74|59|74|72|64|74|67|63|55|14|8|8|9|13|Power Free-Kick,Long Shot Taker (AI)
239950|59|57|60|74|55|73|67|58|80|75|64|54|62|73|63|73|71|82|67|72|68|67|59|71|55|75|71|65|61|13|12|9|14|9|Long Passer (AI),Playmaker (AI),Outside Foot Shot
255566|55|57|57|76|48|66|45|50|74|71|68|61|68|69|64|78|68|79|72|70|73|67|61|68|52|66|70|72|70|6|7|12|14|9|Long Passer (AI),Long Shot Taker (AI),Playmaker (AI)
234319|61|58|63|72|43|70|57|42|68|70|72|67|61|72|74|69|72|88|68|59|82|68|57|65|49|69|72|73|73|12|6|7|13|12|Dives Into Tackles (AI)
246351|69|66|45|68|55|74|65|50|63|73|87|86|80|68|75|65|55|76|65|55|63|67|67|65|55|67|66|68|65|7|12|13|9|10|
246863|56|64|65|77|53|77|60|48|68|78|69|82|78|75|66|67|60|77|69|63|57|55|71|75|55|65|49|63|58|6|10|12|13|8|Playmaker (AI),Outside Foot Shot,Technical Dribbler (AI)
250959|64|49|63|79|45|73|66|66|76|75|65|66|73|65|73|66|69|77|62|65|64|68|61|76|42|72|68|71|68|7|14|5|9|9|
207440|63|64|43|71|69|76|73|63|67|72|89|87|91|67|89|69|68|74|53|66|27|50|64|67|69|74|36|28|23|9|11|10|12|10|Finesse Shot,Speed Dribbler (AI),Playmaker (AI)
152912|53|80|77|69|73|66|63|65|46|73|43|47|34|79|65|75|70|37|77|71|73|33|82|69|85|84|45|21|25|11|16|15|9|14|Solid Player,Finesse Shot,Team Player
240976|74|61|59|71|48|73|69|61|70|73|82|78|84|72|84|68|74|75|61|66|81|70|70|70|58|76|69|68|69|8|8|11|10|9|Long Throw-in,Speed Dribbler (AI)
226129|41|44|72|70|39|64|52|29|64|72|44|45|49|67|52|59|55|81|81|38|69|76|53|64|40|75|77|75|74|9|10|12|8|7|Leadership
234833|12|11|11|32|10|18|13|12|27|24|43|43|42|70|41|54|58|34|67|12|25|19|11|42|19|38|20|11|12|72|70|72|69|80|Cautious With Crosses
247377|64|65|43|74|53|76|66|47|77|76|85|83|90|74|72|65|53|71|44|70|30|64|75|74|47|75|67|54|52|13|11|14|11|14|Finesse Shot,Flair
250961|55|77|58|70|67|76|68|66|45|79|68|69|66|69|60|73|66|63|84|71|43|14|73|70|67|74|20|14|16|6|11|12|8|14|
251217|70|64|62|75|58|74|72|56|73|74|75|73|74|73|71|77|55|78|72|74|70|68|72|71|47|75|66|72|66|12|7|14|13|11|Long Shot Taker (AI)
230482|71|64|42|75|74|75|73|69|60|74|82|72|88|80|85|59|70|69|45|56|39|36|72|74|68|74|33|24|33|11|9|7|7|9|
199763|67|50|60|68|56|68|60|50|62|70|79|85|73|68|72|64|69|84|68|60|71|67|60|60|50|69|66|69|68|9|8|16|7|15|
201043|72|57|54|77|67|69|66|67|71|74|69|69|76|71|77|70|77|81|67|67|71|70|70|74|60|73|69|71|68|7|8|9|9|8|Dives Into Tackles (AI),Leadership,Flair
210259|34|75|82|69|72|69|58|44|53|71|55|53|71|70|49|79|63|66|85|65|77|39|78|65|74|76|23|23|25|15|14|8|14|11|Power Header
251988|66|58|60|79|68|76|75|64|77|77|73|79|65|69|66|68|62|77|64|64|47|62|66|74|62|72|62|68|62|10|9|6|12|11|
194644|75|50|61|72|64|67|76|54|68|71|72|70|71|71|75|76|73|76|63|65|67|73|61|64|50|68|71|69|67|6|15|16|8|8|
223573|21|19|23|30|13|19|25|16|33|31|48|45|43|67|44|51|65|43|77|11|27|22|15|42|25|50|15|21|18|73|72|68|73|75|Rushes Out Of Goal,Comes For Crosses
163925|77|60|54|80|74|74|74|68|74|76|61|52|67|65|69|76|48|66|72|75|60|30|75|75|68|73|32|32|28|14|7|10|14|11|Leadership,Finesse Shot,Long Shot Taker (AI),Playmaker (AI),Chip Shot (AI)
236885|44|73|80|69|69|66|34|46|45|69|77|75|64|71|56|72|78|72|81|67|67|30|74|50|64|59|30|29|21|15|12|9|5|15|Power Header
173909|70|71|71|75|77|78|75|71|75|78|53|43|67|70|70|80|75|34|76|75|77|64|76|74|68|79|58|69|65|6|11|15|16|6|Leadership,Flair,Long Shot Taker (AI),Outside Foot Shot,Team Player
239701|67|60|39|75|58|79|70|46|63|78|75|82|85|69|85|72|75|71|51|71|43|63|67|70|52|66|58|43|39|7|9|7|9|6|Long Shot Taker (AI)
208470|71|38|63|68|48|69|64|59|66|71|75|63|77|71|82|65|78|83|66|54|71|67|47|56|55|71|72|75|72|11|13|13|8|13|Long Throw-in,Solid Player,Leadership,Early Crosser
241750|69|71|48|72|57|76|73|75|71|75|71|68|76|71|69|69|57|80|63|70|50|30|73|71|69|68|28|34|37|10|10|13|5|6|Playmaker (AI),Technical Dribbler (AI)
192342|75|71|50|74|70|72|82|82|75|81|50|44|64|65|60|82|31|46|78|78|72|38|72|79|65|72|28|34|30|15|10|7|11|15|Injury Prone,Flair,Long Passer (AI),Playmaker (AI),Outside Foot Shot
199767|70|72|74|78|71|72|65|68|77|77|52|54|65|70|62|76|72|68|75|72|69|62|73|72|81|78|70|71|68|7|11|13|13|14|Injury Prone
224599|16|14|19|30|16|17|20|14|30|24|53|43|33|71|45|52|75|43|72|13|16|25|15|70|21|63|13|13|13|72|70|69|72|74|Solid Player,Leadership,Team Player
200536|69|39|60|66|34|67|59|42|63|64|80|83|67|72|73|65|65|77|82|36|78|70|70|67|56|68|72|71|72|13|9|15|7|14|Injury Prone,Speed Dribbler (AI)
210520|65|31|72|67|37|66|49|59|62|65|76|77|72|69|71|66|86|62|76|54|73|75|34|40|48|69|70|76|74|7|9|7|10|12|Dives Into Tackles (AI)
230488|73|62|61|75|72|74|71|72|61|75|73|65|66|82|62|77|55|71|77|74|54|33|70|76|66|74|16|31|32|12|16|7|15|9|Technical Dribbler (AI)
231512|64|34|71|67|35|67|44|42|65|71|68|75|62|70|63|50|71|68|78|41|73|72|58|59|45|69|73|76|74|7|8|8|11|12|Long Throw-in,Leadership
205401|65|67|59|72|59|78|72|64|60|76|70|78|75|69|86|73|39|73|73|75|41|34|70|70|59|76|32|36|25|8|9|11|9|12|Flair,Long Shot Taker (AI),Outside Foot Shot,Technical Dribbler (AI)
241497|71|51|54|74|39|72|63|43|68|74|78|76|80|69|85|68|65|66|52|61|68|71|69|65|45|70|71|70|71|7|6|9|11|11|
242267|36|30|57|72|42|59|38|41|69|67|74|71|73|70|73|56|73|80|66|47|75|73|35|67|36|68|72|74|72|15|8|15|5|6|
259163|33|42|69|69|26|57|30|27|67|58|74|78|62|68|61|62|81|76|74|26|74|73|35|49|60|69|75|76|73|9|10|14|12|10|
224348|23|16|19|41|19|25|30|21|33|35|63|58|63|70|67|51|71|45|60|17|42|29|18|48|29|63|23|23|23|78|69|68|66|79|Rushes Out Of Goal,Saves with Feet
232284|16|14|15|50|13|13|14|14|44|19|41|38|39|69|47|53|63|30|60|13|23|13|11|47|18|47|14|15|14|73|69|70|73|76|
239452|52|41|59|72|36|69|52|39|70|70|68|62|71|70|77|55|62|74|71|54|78|74|57|68|64|67|72|75|69|8|9|8|14|6|
230493|71|65|72|79|62|75|45|48|45|71|78|81|71|71|82|63|54|57|62|64|49|22|77|68|72|72|35|12|11|8|9|15|16|8|Flair,Technical Dribbler (AI)
185181|24|14|10|31|19|13|25|15|35|14|35|43|40|74|47|53|65|34|70|11|35|19|13|45|25|57|19|15|11|73|72|70|71|70|Cautious With Crosses
214622|73|39|49|70|41|67|61|33|63|71|85|86|73|67|70|49|80|71|65|38|62|68|56|48|39|58|63|72|71|10|13|10|11|12|
240734|66|68|53|77|52|70|67|52|71|75|65|68|64|70|73|64|58|81|65|64|61|63|74|77|54|76|57|67|58|14|12|5|13|6|Long Shot Taker (AI),Playmaker (AI),Technical Dribbler (AI)
244318|67|62|49|70|48|78|55|52|66|73|74|78|73|68|65|69|72|83|67|64|72|70|67|70|50|70|67|72|68|13|10|8|13|9|Flair,Technical Dribbler (AI)
257118|71|64|32|72|65|80|63|66|67|72|82|73|90|68|90|72|53|72|47|64|45|17|69|70|62|74|32|20|21|9|11|12|11|11|Long Shot Taker (AI),Technical Dribbler (AI)
231007|70|63|58|75|68|63|74|79|85|77|63|54|56|54|58|81|69|80|71|75|72|70|57|79|65|72|62|68|76|7|13|8|12|5|Dives Into Tackles (AI),Playmaker (AI)
243551|65|68|34|68|58|76|68|65|65|76|79|74|77|70|79|72|80|80|66|69|62|43|70|72|55|70|49|55|47|14|12|13|10|8|Flair,Long Shot Taker (AI),Technical Dribbler (AI)
221024|47|35|73|67|38|58|48|57|63|66|39|72|52|72|48|68|62|66|84|33|64|73|38|58|36|65|75|74|69|13|9|8|13|9|Injury Prone
252512|47|25|72|76|28|45|37|35|72|65|65|57|59|73|58|45|80|72|74|24|71|71|35|48|43|72|73|75|72|6|15|13|14|8|
221282|72|51|64|69|45|71|62|40|61|70|74|73|73|68|70|62|69|78|70|56|65|69|67|65|47|65|67|71|70|6|11|11|13|13|Early Crosser
230242|62|59|25|77|64|70|62|52|72|71|73|77|71|74|61|72|58|92|69|70|77|72|66|68|65|67|72|70|68|9|15|11|13|16|
2147|18|11|14|39|11|12|13|13|37|31|30|32|30|66|27|56|55|24|77|11|41|26|12|41|23|60|9|15|14|69|75|74|79|70|Injury Prone,Cautious With Crosses
170084|11|12|14|29|10|8|12|11|41|23|40|41|48|66|51|56|41|29|68|10|21|22|14|58|17|55|13|18|13|73|74|75|74|70|Rushes Out Of Goal,Comes For Crosses
233061|73|68|67|76|71|73|72|65|71|73|74|73|77|69|72|76|85|79|64|75|44|64|71|73|66|68|61|59|55|9|15|5|11|6|Playmaker (AI),Technical Dribbler (AI)
170597|13|11|19|31|16|13|13|15|42|25|40|35|44|65|42|53|74|36|63|14|36|15|8|50|20|50|14|17|14|73|71|71|71|76|Leadership,Comes For Crosses
246885|70|62|54|74|64|69|65|55|71|73|76|76|81|78|75|70|71|89|73|68|76|67|68|70|60|74|71|72|69|8|6|13|12|11|
211302|50|76|72|67|75|72|68|69|43|74|73|78|80|74|80|74|80|64|61|61|81|19|78|60|71|70|21|15|18|9|15|15|11|12|Dives Into Tackles (AI)
230246|70|43|55|71|34|71|43|39|66|68|77|73|71|71|75|37|67|68|63|29|53|72|54|60|47|55|72|74|73|12|11|6|15|8|
232294|74|67|69|75|71|68|68|72|77|72|53|45|61|70|68|70|53|68|72|72|71|77|71|77|71|77|73|72|65|5|8|6|13|6|Long Shot Taker (AI),Playmaker (AI),Outside Foot Shot,Team Player
254310|67|28|72|70|27|58|47|42|66|62|76|72|69|73|71|47|77|73|74|32|73|76|51|58|48|64|74|73|71|14|12|9|6|7|Dives Into Tackles (AI)
215399|64|53|70|73|51|59|57|36|68|68|70|73|67|70|68|59|79|69|78|55|75|73|45|54|50|70|72|74|73|11|6|12|9|14|
232296|69|28|57|68|26|70|57|35|57|69|73|74|69|68|72|59|80|90|76|42|77|71|60|65|46|69|68|73|71|7|12|8|10|11|
49000|11|20|13|36|15|20|20|14|39|29|31|34|61|70|51|50|68|30|68|14|45|20|13|58|23|59|15|13|15|73|70|66|74|72|Cautious With Crosses,Saves with Feet
247144|80|66|46|72|68|71|77|77|75|73|85|69|78|69|89|74|63|80|67|76|71|57|68|76|76|74|43|48|45|9|10|6|15|12|Early Crosser,Finesse Shot,Long Shot Taker (AI),Playmaker (AI)
251752|12|9|12|25|9|14|15|14|22|17|42|40|32|59|38|53|59|34|53|8|23|10|7|47|16|45|10|10|11|74|72|71|72|75|
210281|47|60|50|76|49|49|71|70|72|75|51|52|65|66|59|73|54|69|79|72|76|70|59|69|65|73|73|73|68|10|10|6|7|7|Leadership,Team Player
213097|55|73|69|70|60|67|70|46|68|72|59|54|60|70|58|71|56|80|80|70|83|76|68|57|48|64|65|74|70|10|10|13|8|10|Team Player
216682|78|69|56|70|66|73|65|68|67|72|83|79|81|64|78|68|65|68|60|70|47|29|70|70|61|74|25|25|23|16|9|7|8|10|Flair,Speed Dribbler (AI),Playmaker (AI)
224874|70|71|60|67|73|71|74|68|63|72|84|85|83|70|40|75|73|80|50|73|44|39|72|69|67|74|34|33|40|10|16|10|11|8|Finesse Shot,Flair,Long Shot Taker (AI),Outside Foot Shot
231786|68|73|71|69|73|68|64|49|56|73|73|76|75|73|66|77|71|72|75|69|42|11|76|69|73|68|15|11|18|9|12|7|8|7|
238186|12|8|10|28|5|11|13|14|27|15|28|25|42|62|28|52|43|30|70|7|25|11|8|40|18|42|15|10|14|74|72|69|73|74|
256107|70|55|61|66|34|68|66|37|64|70|82|78|76|72|68|68|73|81|73|53|74|67|73|72|49|63|72|70|69|8|9|14|11|11|Early Crosser,Team Player
230764|64|72|56|58|53|82|46|45|52|72|91|92|85|68|81|71|79|81|57|66|51|26|71|64|58|56|44|32|33|11|9|12|10|11|Flair,Speed Dribbler (AI)
169324|74|53|57|70|70|71|73|70|68|74|68|69|73|67|80|73|60|83|69|72|62|72|70|64|50|75|75|70|70|8|11|7|5|10|Solid Player,Leadership,Early Crosser,Long Shot Taker (AI),Team Player
207725|41|43|82|64|26|48|35|31|67|52|33|42|34|70|35|72|82|68|85|31|68|71|46|37|40|69|73|74|70|7|11|15|10|15|Power Header
179565|50|78|79|67|73|68|56|55|56|75|65|60|78|70|83|74|85|62|69|66|56|43|77|61|76|73|25|39|24|14|12|7|14|13|Injury Prone
225646|59|59|63|70|64|72|70|66|69|69|91|90|81|72|76|73|80|91|73|70|69|68|65|74|65|74|67|66|63|12|15|9|10|14|Speed Dribbler (AI)
230254|68|40|58|65|40|66|65|45|66|69|84|72|79|77|75|64|82|75|64|51|77|71|48|46|55|69|68|73|71|11|14|11|14|15|
236142|57|32|51|71|22|42|23|50|70|53|48|56|44|70|36|55|57|87|86|45|83|74|46|52|55|57|78|74|76|16|9|8|9|7|Dives Into Tackles (AI),Long Passer (AI)
192622|38|40|80|61|30|45|37|33|60|55|33|34|32|68|36|62|89|50|85|49|83|72|58|41|45|59|73|74|70|9|11|16|8|12|Power Header
259694|64|22|73|77|36|59|42|39|67|69|72|79|69|73|62|61|75|77|73|35|72|75|57|55|32|66|73|74|71|9|10|15|8|13|
213615|19|16|13|32|15|23|15|23|34|15|51|62|42|71|60|53|61|39|50|19|34|24|14|28|18|19|23|24|13|73|70|70|71|73|Comes For Crosses
225647|21|16|18|32|12|18|15|13|28|31|42|48|42|71|44|54|62|28|79|17|27|26|18|60|23|54|25|16|20|71|73|72|71|73|Rushes Out Of Goal,Comes For Crosses
226671|60|50|53|76|48|67|55|42|73|69|66|67|75|71|79|58|62|85|68|59|68|72|65|66|57|54|71|73|66|11|14|15|12|13|
172143|81|67|60|78|83|74|83|84|78|80|38|35|63|68|73|82|73|57|58|80|65|74|65|76|76|74|66|52|50|16|16|9|12|11|Leadership,Flair,Team Player
244591|72|55|55|70|34|73|60|38|65|72|81|81|76|66|73|61|71|72|65|51|67|69|74|66|44|71|67|72|69|15|10|11|7|6|Flair,Technical Dribbler (AI)
203888|30|25|78|65|22|48|25|23|60|56|30|30|32|66|33|59|82|64|90|40|79|67|23|32|42|67|76|75|69|15|12|13|14|15|Power Header,Team Player
242288|12|9|10|18|7|12|13|12|25|18|42|40|56|73|48|54|70|36|71|6|33|8|7|45|12|51|20|13|11|73|71|72|70|73|Comes For Crosses
